mem_no,ord_no,ord_dt
1873,23028,2023-02-11
1873,23029,2023-03-12
1873,23030,2023-01-19
1873,23031,2023-03-17
1873,23032,2023-03-03
1873,23033,2023-01-01
1873,23034,2023-01-25
1873,23035,2023-03-25
1873,23036,2023-02-19
1873,23037,2023-02-15
1873,23038,2023-02-12
1873,23039,2023-01-09
1873,23040,2023-01-09
1873,23041,2023-01-19
1873,23042,2023-02-25
1873,23043,2023-02-20
1873,23044,2023-03-13
1873,23045,2023-01-24
1873,23046,2023-01-31
1873,23047,2023-03-14
1873,23048,2023-03-14
1873,23049,2023-01-08
1873,23050,2023-01-29
1873,23051,2023-03-19
1727,23052,2023-01-14
1727,23053,2023-01-01
1727,23054,2023-03-26
1357,23055,2023-02-22
1357,23056,2023-03-12
1357,23057,2023-01-28
1357,23058,2023-03-06
1357,23059,2023-03-25
1357,23060,2023-03-31
1357,23061,2023-02-11
1357,23062,2023-02-11
1357,23063,2023-02-05
1357,23064,2023-03-17
1357,23065,2023-03-05
1357,23066,2023-01-07
1357,23067,2023-02-14
1357,23068,2023-02-12
1357,23069,2023-03-18
1357,23070,2023-02-18
1357,23071,2023-01-07
1357,23072,2023-02-25
1357,23073,2023-03-01
1357,23074,2023-03-19
1357,23075,2023-03-03
1357,23076,2023-02-26
1357,23077,2023-03-10
1357,23078,2023-03-30
1357,23079,2023-01-08
1357,23080,2023-03-24
1357,23081,2023-02-28
1357,23082,2023-03-09
1357,23083,2023-02-23
1357,23084,2023-03-26
1357,23085,2023-02-27
1978,23086,2023-01-12
1978,23087,2023-03-16
1978,23088,2023-01-25
1978,23089,2023-03-11
1978,23090,2023-01-18
1978,23091,2023-02-23
1847,23092,2023-01-05
1847,23093,2023-01-05
1507,23094,2023-01-11
1507,23095,2023-01-30
1507,23096,2023-01-25
1051,23097,2023-01-10
1347,23098,2023-01-25
1347,23099,2023-01-12
1347,23100,2023-01-12
1347,23101,2023-01-15
1347,23102,2023-02-22
1347,23103,2023-02-24
1347,23104,2023-01-13
1347,23105,2023-02-28
1347,23106,2023-02-02
1347,23107,2023-02-20
1347,23108,2023-01-10
1347,23109,2023-02-01
1347,23110,2023-03-28
1347,23111,2023-01-16
1347,23112,2023-01-17
1347,23113,2023-02-09
1347,23114,2023-02-11
1347,23115,2023-02-19
1347,23116,2023-01-23
1347,23117,2023-02-17
1347,23118,2023-01-06
1347,23119,2023-03-28
1347,23120,2023-03-01
1347,23121,2023-03-17
1347,23122,2023-01-07
1347,23123,2023-01-14
1347,23124,2023-03-05
1347,23125,2023-01-29
1347,23126,2023-02-21
1347,23127,2023-01-16
1347,23128,2023-01-25
1347,23129,2023-01-25
1347,23130,2023-01-19
1347,23131,2023-01-10
1347,23132,2023-01-21
1347,23133,2023-03-03
1347,23134,2023-03-07
1347,23135,2023-03-19
1347,23136,2023-03-10
1347,23137,2023-03-10
1347,23138,2023-01-31
1347,23139,2023-01-31
1347,23140,2023-03-27
1347,23141,2023-03-26
1347,23142,2023-01-28
1347,23143,2023-01-08
1347,23144,2023-03-08
1347,23145,2023-02-13
1347,23146,2023-03-07
1347,23147,2023-01-29
1347,23148,2023-03-09
1347,23149,2023-03-09
1347,23150,2023-02-23
1347,23151,2023-03-12
1347,23152,2023-02-27
1347,23153,2023-02-27
1752,23154,2023-01-18
1752,23155,2023-03-12
1752,23156,2023-02-14
1752,23157,2023-02-09
1752,23158,2023-02-26
1752,23159,2023-02-09
1752,23160,2023-02-01
1752,23161,2023-02-05
1752,23162,2023-02-17
1752,23163,2023-01-11
1752,23164,2023-01-25
1752,23165,2023-02-03
1752,23166,2023-01-10
1752,23167,2023-03-04
1752,23168,2023-02-02
1752,23169,2023-02-02
1752,23170,2023-01-30
1752,23171,2023-03-26
1752,23172,2023-02-13
1752,23173,2023-03-09
1752,23174,2023-02-27
1146,23175,2023-01-16
1146,23176,2023-02-08
1146,23177,2023-01-19
1928,23178,2023-01-14
1928,23179,2023-02-12
1928,23180,2023-01-20
1928,23181,2023-01-28
1928,23182,2023-01-20
1928,23183,2023-01-20
1928,23184,2023-01-06
1928,23185,2023-03-25
1928,23186,2023-02-04
1928,23187,2023-02-18
1928,23188,2023-02-25
1928,23189,2023-01-01
1928,23190,2023-03-04
1928,23191,2023-03-10
1928,23192,2023-03-18
1928,23193,2023-03-08
1928,23194,2023-02-13
1482,23195,2023-01-02
1431,23196,2023-01-23
1431,23197,2023-02-09
1431,23198,2023-02-08
1431,23199,2023-02-26
1431,23200,2023-01-29
1431,23201,2023-02-15
1431,23202,2023-01-19
1431,23203,2023-01-08
1113,23204,2023-02-14
1113,23205,2023-03-23
1113,23206,2023-01-18
1113,23207,2023-01-11
1113,23208,2023-01-14
1113,23209,2023-01-27
1113,23210,2023-02-22
1113,23211,2023-03-21
1113,23212,2023-02-24
1113,23213,2023-02-21
1113,23214,2023-03-03
1113,23215,2023-03-02
1113,23216,2023-02-16
1113,23217,2023-01-16
1113,23218,2023-03-30
1113,23219,2023-01-16
1113,23220,2023-02-08
1113,23221,2023-01-26
1113,23222,2023-01-04
1113,23223,2023-03-13
1113,23224,2023-02-09
1113,23225,2023-03-20
1113,23226,2023-03-20
1113,23227,2023-02-07
1113,23228,2023-02-14
1113,23229,2023-03-15
1113,23230,2023-01-30
1113,23231,2023-03-22
1113,23232,2023-02-15
1113,23233,2023-01-25
1113,23234,2023-03-27
1113,23235,2023-01-19
1113,23236,2023-02-20
1113,23237,2023-02-02
1113,23238,2023-02-02
1113,23239,2023-03-14
1113,23240,2023-01-31
1113,23241,2023-03-24
1113,23242,2023-02-13
1113,23243,2023-03-15
1113,23244,2023-01-17
1113,23245,2023-02-27
1113,23246,2023-02-25
1084,23247,2023-01-27
1084,23248,2023-01-15
1084,23249,2023-01-20
1084,23250,2023-01-20
1084,23251,2023-02-03
1084,23252,2023-02-10
1084,23253,2023-02-18
1084,23254,2023-01-13
1084,23255,2023-02-07
1084,23256,2023-02-17
1084,23257,2023-01-06
1084,23258,2023-02-15
1084,23259,2023-01-31
1084,23260,2023-01-04
1084,23261,2023-01-24
1084,23262,2023-02-19
1084,23263,2023-01-29
1161,23264,2023-01-11
1161,23265,2023-01-27
1161,23266,2023-01-27
1161,23267,2023-01-27
1161,23268,2023-02-12
1161,23269,2023-03-06
1161,23270,2023-02-02
1161,23271,2023-02-18
1161,23272,2023-01-16
1161,23273,2023-02-08
1161,23274,2023-01-26
1161,23275,2023-02-07
1161,23276,2023-02-14
1161,23277,2023-02-19
1161,23278,2023-02-19
1161,23279,2023-01-30
1161,23280,2023-01-06
1161,23281,2023-01-19
1161,23282,2023-01-25
1161,23283,2023-03-11
1161,23284,2023-02-12
1161,23285,2023-01-09
1161,23286,2023-01-16
1161,23287,2023-01-18
1161,23288,2023-03-06
1161,23289,2023-01-26
1161,23290,2023-01-26
1161,23291,2023-01-24
1161,23292,2023-01-30
1161,23293,2023-01-05
1161,23294,2023-01-27
1161,23295,2023-01-27
1161,23296,2023-01-27
1161,23297,2023-01-27
1161,23298,2023-01-27
1348,23299,2023-02-12
1348,23300,2023-01-13
1348,23301,2023-01-13
1308,23302,2023-01-14
1308,23303,2023-01-27
1308,23304,2023-02-12
1308,23305,2023-02-26
1308,23306,2023-01-30
1308,23307,2023-01-25
1308,23308,2023-02-17
1308,23309,2023-01-22
1308,23310,2023-01-24
1308,23311,2023-03-05
1308,23312,2023-01-08
1308,23313,2023-02-12
1308,23314,2023-01-07
1308,23315,2023-01-07
1308,23316,2023-02-20
1308,23317,2023-03-07
1308,23318,2023-01-04
1308,23319,2023-01-28
1308,23320,2023-02-28
1308,23321,2023-03-07
1308,23322,2023-02-27
1841,23323,2023-01-12
1841,23324,2023-03-03
1841,23325,2023-01-24
1841,23326,2023-01-13
1841,23327,2023-02-08
1841,23328,2023-02-10
1462,23329,2023-03-21
1462,23330,2023-03-21
1462,23331,2023-01-15
1462,23332,2023-03-12
1462,23333,2023-03-06
1462,23334,2023-03-16
1462,23335,2023-03-16
1462,23336,2023-03-24
1462,23337,2023-01-10
1462,23338,2023-01-21
1462,23339,2023-02-07
1462,23340,2023-01-02
1462,23341,2023-02-04
1462,23342,2023-01-25
1462,23343,2023-02-04
1462,23344,2023-01-19
1462,23345,2023-01-21
1462,23346,2023-01-18
1462,23347,2023-02-26
1462,23348,2023-01-18
1462,23349,2023-02-08
1462,23350,2023-01-26
1462,23351,2023-01-04
1462,23352,2023-01-17
1462,23353,2023-03-30
1462,23354,2023-02-10
1462,23355,2023-03-19
1462,23356,2023-01-27
1970,23357,2023-01-03
1970,23358,2023-03-25
1970,23359,2023-03-28
1970,23360,2023-03-29
1970,23361,2023-03-22
1970,23362,2023-03-17
1970,23363,2023-01-28
1193,23364,2023-03-29
1193,23365,2023-03-17
1193,23366,2023-01-27
1511,23367,2023-01-27
1511,23368,2023-03-04
1511,23369,2023-03-31
1511,23370,2023-01-20
1511,23371,2023-02-18
1511,23372,2023-01-21
1511,23373,2023-01-21
1511,23374,2023-02-11
1511,23375,2023-03-21
1511,23376,2023-03-15
1511,23377,2023-03-15
1511,23378,2023-02-16
1511,23379,2023-03-13
1511,23380,2023-03-25
1511,23381,2023-03-02
1511,23382,2023-02-05
1511,23383,2023-02-20
1511,23384,2023-02-25
1511,23385,2023-02-02
1511,23386,2023-03-10
1511,23387,2023-03-07
1511,23388,2023-03-09
1511,23389,2023-03-09
1511,23390,2023-02-23
1511,23391,2023-03-11
1908,23392,2023-01-18
1908,23393,2023-02-26
1908,23394,2023-01-05
1908,23395,2023-03-01
1908,23396,2023-01-01
1300,23397,2023-01-22
1839,23398,2023-01-18
1839,23399,2023-01-15
1839,23400,2023-02-07
1839,23401,2023-03-11
1516,23402,2023-01-28
1602,23403,2023-02-03
1602,23404,2023-03-04
1602,23405,2023-03-04
1602,23406,2023-01-19
1602,23407,2023-03-29
1602,23408,2023-01-06
1602,23409,2023-01-24
1602,23410,2023-01-01
1602,23411,2023-02-15
1602,23412,2023-03-12
1602,23413,2023-01-31
1602,23414,2023-03-26
1602,23415,2023-01-05
1602,23416,2023-02-25
1389,23417,2023-03-25
1389,23418,2023-01-22
1398,23419,2023-01-12
1398,23420,2023-02-11
1398,23421,2023-02-11
1398,23422,2023-03-19
1398,23423,2023-01-15
1398,23424,2023-03-04
1398,23425,2023-02-12
1398,23426,2023-01-29
1398,23427,2023-01-12
1398,23428,2023-01-23
1398,23429,2023-03-17
1398,23430,2023-03-06
1398,23431,2023-03-24
1398,23432,2023-02-22
1398,23433,2023-02-18
1398,23434,2023-02-18
1398,23435,2023-01-10
1398,23436,2023-01-02
1398,23437,2023-03-25
1398,23438,2023-03-28
1398,23439,2023-01-16
1398,23440,2023-03-30
1398,23441,2023-02-26
1398,23442,2023-02-26
1398,23443,2023-03-09
1398,23444,2023-02-09
1398,23445,2023-02-11
1398,23446,2023-02-07
1398,23447,2023-02-01
1398,23448,2023-02-19
1398,23449,2023-02-03
1398,23450,2023-03-22
1398,23451,2023-02-05
1398,23452,2023-02-05
1398,23453,2023-03-22
1398,23454,2023-01-06
1398,23455,2023-03-01
1398,23456,2023-01-19
1398,23457,2023-01-14
1398,23458,2023-01-14
1398,23459,2023-01-11
1398,23460,2023-01-08
1398,23461,2023-01-08
1398,23462,2023-01-07
1398,23463,2023-02-04
1398,23464,2023-02-21
1398,23465,2023-02-19
1398,23466,2023-03-02
1398,23467,2023-03-18
1398,23468,2023-03-18
1398,23469,2023-03-23
1398,23470,2023-02-20
1398,23471,2023-01-02
1398,23472,2023-02-18
1398,23473,2023-01-21
1398,23474,2023-01-21
1398,23475,2023-03-27
1398,23476,2023-01-13
1398,23477,2023-01-21
1398,23478,2023-01-24
1398,23479,2023-01-04
1398,23480,2023-01-17
1398,23481,2023-01-17
1398,23482,2023-01-18
1398,23483,2023-03-05
1398,23484,2023-01-05
1398,23485,2023-03-14
1398,23486,2023-01-08
1398,23487,2023-03-24
1398,23488,2023-01-31
1398,23489,2023-02-13
1398,23490,2023-03-07
1398,23491,2023-01-29
1398,23492,2023-03-12
1398,23493,2023-02-23
1398,23494,2023-03-26
1398,23495,2023-03-26
1398,23496,2023-03-11
1398,23497,2023-02-25
1279,23498,2023-01-13
1765,23499,2023-01-15
1765,23500,2023-03-14
1765,23501,2023-02-22
1765,23502,2023-02-28
1765,23503,2023-01-23
1765,23504,2023-02-20
1765,23505,2023-01-13
1765,23506,2023-03-06
1765,23507,2023-03-25
1765,23508,2023-02-01
1765,23509,2023-03-05
1765,23510,2023-01-08
1765,23511,2023-01-01
1765,23512,2023-02-24
1765,23513,2023-02-12
1765,23514,2023-01-19
1765,23515,2023-01-10
1765,23516,2023-01-01
1765,23517,2023-01-01
1765,23518,2023-01-01
1765,23519,2023-01-18
1765,23520,2023-02-26
1765,23521,2023-02-02
1765,23522,2023-03-05
1765,23523,2023-03-10
1765,23524,2023-03-08
1765,23525,2023-03-18
1765,23526,2023-02-13
1765,23527,2023-01-29
1765,23528,2023-03-19
1765,23529,2023-03-26
1268,23530,2023-01-14
1268,23531,2023-02-22
1268,23532,2023-03-12
1268,23533,2023-01-26
1268,23534,2023-01-25
1268,23535,2023-02-19
1268,23536,2023-02-04
1268,23537,2023-01-22
1268,23538,2023-03-05
1268,23539,2023-02-06
1268,23540,2023-03-18
1268,23541,2023-01-24
1268,23542,2023-02-03
1268,23543,2023-03-04
1268,23544,2023-01-28
1268,23545,2023-02-13
1255,23546,2023-01-15
1255,23547,2023-01-08
1255,23548,2023-03-15
1856,23549,2023-02-28
1856,23550,2023-03-06
1856,23551,2023-02-18
1856,23552,2023-02-09
1856,23553,2023-03-02
1856,23554,2023-03-13
1856,23555,2023-01-30
1856,23556,2023-02-04
1856,23557,2023-01-24
1856,23558,2023-02-06
1856,23559,2023-02-19
1856,23560,2023-03-23
1856,23561,2023-01-19
1856,23562,2023-03-16
1856,23563,2023-02-08
1856,23564,2023-01-04
1836,23565,2023-01-12
1836,23566,2023-02-12
1836,23567,2023-02-02
1836,23568,2023-02-06
1836,23569,2023-02-19
1836,23570,2023-03-16
1836,23571,2023-01-26
1836,23572,2023-02-25
1382,23573,2023-01-24
1773,23574,2023-01-01
1773,23575,2023-01-18
1773,23576,2023-01-01
1773,23577,2023-01-22
1399,23578,2023-01-27
1399,23579,2023-01-16
1399,23580,2023-01-16
1399,23581,2023-03-19
1110,23582,2023-01-14
1393,23583,2023-01-05
1552,23584,2023-01-15
1552,23585,2023-01-23
1098,23586,2023-01-20
1098,23587,2023-02-16
1098,23588,2023-03-12
1098,23589,2023-03-16
1098,23590,2023-03-27
1174,23591,2023-01-20
1174,23592,2023-01-25
1174,23593,2023-01-21
1174,23594,2023-01-13
1174,23595,2023-01-31
1069,23596,2023-02-22
1069,23597,2023-02-05
1069,23598,2023-01-23
1069,23599,2023-02-27
1069,23600,2023-02-26
1069,23601,2023-02-07
1069,23602,2023-01-06
1069,23603,2023-01-25
1069,23604,2023-03-16
1069,23605,2023-01-13
1069,23606,2023-03-14
1069,23607,2023-03-10
1069,23608,2023-02-25
1397,23609,2023-01-27
1397,23610,2023-02-22
1397,23611,2023-02-11
1397,23612,2023-01-15
1397,23613,2023-02-12
1397,23614,2023-03-17
1397,23615,2023-01-23
1397,23616,2023-03-03
1397,23617,2023-02-24
1397,23618,2023-02-23
1397,23619,2023-02-20
1397,23620,2023-02-18
1397,23621,2023-02-16
1397,23622,2023-01-10
1397,23623,2023-02-01
1397,23624,2023-03-25
1397,23625,2023-02-09
1397,23626,2023-02-11
1397,23627,2023-02-14
1397,23628,2023-03-22
1397,23629,2023-02-05
1397,23630,2023-03-28
1397,23631,2023-03-11
1397,23632,2023-03-11
1397,23633,2023-02-05
1397,23634,2023-03-18
1397,23635,2023-02-03
1397,23636,2023-03-04
1397,23637,2023-03-04
1397,23638,2023-01-21
1397,23639,2023-03-19
1397,23640,2023-03-10
1397,23641,2023-03-10
1397,23642,2023-01-24
1397,23643,2023-01-24
1397,23644,2023-03-05
1397,23645,2023-02-24
1397,23646,2023-03-08
1397,23647,2023-03-18
1397,23648,2023-03-07
1397,23649,2023-03-07
1397,23650,2023-02-27
1397,23651,2023-02-25
1620,23652,2023-01-18
1620,23653,2023-01-21
1844,23654,2023-01-27
1844,23655,2023-03-17
1844,23656,2023-02-10
1844,23657,2023-01-29
1844,23658,2023-03-18
1844,23659,2023-02-03
1844,23660,2023-01-21
1844,23661,2023-03-16
1844,23662,2023-03-10
1583,23663,2023-01-17
1583,23664,2023-01-17
1009,23665,2023-01-04
1997,23666,2023-03-04
1997,23667,2023-03-23
1997,23668,2023-03-25
1997,23669,2023-01-08
1997,23670,2023-02-04
1997,23671,2023-02-12
1997,23672,2023-03-12
1866,23673,2023-01-12
1866,23674,2023-03-14
1866,23675,2023-03-21
1866,23676,2023-03-21
1866,23677,2023-01-23
1866,23678,2023-01-10
1866,23679,2023-02-04
1866,23680,2023-02-26
1866,23681,2023-02-07
1866,23682,2023-02-19
1866,23683,2023-03-15
1866,23684,2023-03-01
1866,23685,2023-02-04
1866,23686,2023-01-07
1866,23687,2023-01-24
1866,23688,2023-01-07
1866,23689,2023-02-04
1866,23690,2023-02-03
1866,23691,2023-03-01
1866,23692,2023-02-10
1866,23693,2023-02-10
1866,23694,2023-03-08
1866,23695,2023-01-29
1866,23696,2023-03-26
1845,23697,2023-01-21
1660,23698,2023-03-04
1660,23699,2023-02-22
1660,23700,2023-02-23
1660,23701,2023-02-20
1660,23702,2023-02-02
1660,23703,2023-03-09
1660,23704,2023-03-13
1660,23705,2023-03-31
1660,23706,2023-02-11
1660,23707,2023-01-30
1660,23708,2023-01-30
1660,23709,2023-03-15
1660,23710,2023-01-23
1660,23711,2023-03-22
1660,23712,2023-02-17
1660,23713,2023-03-28
1660,23714,2023-03-05
1660,23715,2023-02-21
1660,23716,2023-02-14
1660,23717,2023-03-11
1660,23718,2023-03-02
1660,23719,2023-03-02
1660,23720,2023-03-02
1660,23721,2023-02-12
1660,23722,2023-02-20
1660,23723,2023-02-18
1660,23724,2023-02-25
1660,23725,2023-01-21
1660,23726,2023-03-16
1660,23727,2023-03-16
1660,23728,2023-01-24
1660,23729,2023-01-24
1660,23730,2023-03-30
1660,23731,2023-02-10
1660,23732,2023-03-24
1660,23733,2023-02-28
1660,23734,2023-03-19
1660,23735,2023-02-27
1190,23736,2023-01-15
1190,23737,2023-02-27
1190,23738,2023-02-05
1190,23739,2023-03-04
1358,23740,2023-02-19
1358,23741,2023-02-18
1358,23742,2023-02-26
1358,23743,2023-02-01
1358,23744,2023-02-11
1358,23745,2023-02-21
1358,23746,2023-02-14
1358,23747,2023-03-11
1358,23748,2023-01-31
1358,23749,2023-01-29
1358,23750,2023-03-11
1898,23751,2023-03-14
1898,23752,2023-02-22
1898,23753,2023-03-21
1898,23754,2023-03-21
1898,23755,2023-03-21
1898,23756,2023-03-04
1898,23757,2023-01-23
1898,23758,2023-03-24
1898,23759,2023-02-10
1898,23760,2023-03-31
1898,23761,2023-02-14
1898,23762,2023-02-13
1898,23763,2023-03-17
1898,23764,2023-03-17
1898,23765,2023-02-06
1898,23766,2023-03-20
1898,23767,2023-03-23
1898,23768,2023-03-19
1898,23769,2023-03-19
1898,23770,2023-03-01
1898,23771,2023-01-31
1898,23772,2023-01-04
1898,23773,2023-03-05
1898,23774,2023-02-10
1898,23775,2023-03-10
1898,23776,2023-03-15
1898,23777,2023-01-09
1538,23778,2023-03-21
1538,23779,2023-01-15
1538,23780,2023-02-24
1538,23781,2023-01-20
1538,23782,2023-03-06
1538,23783,2023-03-30
1538,23784,2023-01-06
1538,23785,2023-02-16
1538,23786,2023-01-25
1538,23787,2023-01-01
1538,23788,2023-03-11
1538,23789,2023-02-04
1538,23790,2023-01-13
1538,23791,2023-01-31
1538,23792,2023-01-04
1538,23793,2023-02-10
1538,23794,2023-03-24
1372,23795,2023-01-15
1372,23796,2023-01-19
1122,23797,2023-01-15
1122,23798,2023-02-11
1122,23799,2023-01-23
1122,23800,2023-01-06
1122,23801,2023-02-18
1122,23802,2023-01-13
1122,23803,2023-01-03
1122,23804,2023-02-08
1122,23805,2023-02-06
1122,23806,2023-02-26
1122,23807,2023-02-01
1122,23808,2023-02-17
1122,23809,2023-03-01
1122,23810,2023-01-24
1122,23811,2023-03-20
1122,23812,2023-01-09
1122,23813,2023-01-02
1122,23814,2023-01-21
1122,23815,2023-01-04
1122,23816,2023-02-10
1122,23817,2023-03-08
1122,23818,2023-03-19
1122,23819,2023-02-23
1391,23820,2023-01-28
1391,23821,2023-02-18
1391,23822,2023-01-21
1391,23823,2023-02-05
1391,23824,2023-02-17
1391,23825,2023-01-22
1391,23826,2023-01-24
1391,23827,2023-03-05
1391,23828,2023-01-07
1391,23829,2023-03-25
1391,23830,2023-02-12
1391,23831,2023-03-19
1391,23832,2023-01-28
1379,23833,2023-01-18
1635,23834,2023-01-18
1635,23835,2023-03-21
1635,23836,2023-03-04
1635,23837,2023-02-12
1635,23838,2023-02-28
1635,23839,2023-02-28
1635,23840,2023-03-17
1635,23841,2023-02-24
1635,23842,2023-01-23
1635,23843,2023-03-03
1635,23844,2023-01-06
1635,23845,2023-01-06
1635,23846,2023-03-24
1635,23847,2023-02-02
1635,23848,2023-02-10
1635,23849,2023-03-02
1635,23850,2023-01-13
1635,23851,2023-01-07
1635,23852,2023-02-01
1635,23853,2023-01-16
1635,23854,2023-02-08
1635,23855,2023-03-09
1635,23856,2023-02-09
1635,23857,2023-02-11
1635,23858,2023-03-29
1635,23859,2023-01-30
1635,23860,2023-03-15
1635,23861,2023-03-15
1635,23862,2023-01-20
1635,23863,2023-01-23
1635,23864,2023-01-11
1635,23865,2023-02-16
1635,23866,2023-03-05
1635,23867,2023-02-06
1635,23868,2023-01-07
1635,23869,2023-01-07
1635,23870,2023-02-21
1635,23871,2023-01-25
1635,23872,2023-01-01
1635,23873,2023-02-19
1635,23874,2023-02-19
1635,23875,2023-02-14
1635,23876,2023-03-20
1635,23877,2023-03-11
1635,23878,2023-02-04
1635,23879,2023-02-04
1635,23880,2023-02-05
1635,23881,2023-02-03
1635,23882,2023-03-23
1635,23883,2023-02-20
1635,23884,2023-01-10
1635,23885,2023-03-04
1635,23886,2023-03-04
1635,23887,2023-03-16
1635,23888,2023-03-12
1635,23889,2023-03-03
1635,23890,2023-03-03
1635,23891,2023-02-26
1635,23892,2023-02-08
1635,23893,2023-03-19
1635,23894,2023-01-03
1635,23895,2023-02-02
1635,23896,2023-01-26
1635,23897,2023-03-10
1635,23898,2023-03-10
1635,23899,2023-01-31
1635,23900,2023-03-12
1635,23901,2023-01-04
1635,23902,2023-03-30
1635,23903,2023-01-16
1635,23904,2023-03-26
1635,23905,2023-01-05
1635,23906,2023-01-31
1635,23907,2023-03-14
1635,23908,2023-02-24
1635,23909,2023-03-24
